date,site,who,transect,segment,vial_number,specimen_number,gross_ID,plant,notes,round,start_time,end_time,insect_subfamily,insect_genus,insect_species,fine_ID,tray_num,pollen
7/20/2016,Gothic Town,LAT,P7,10,,NA,Hemipteran,Delphinium barbeyi,,1,,,,,,,,
7/20/2016,Gothic Town,LAT,P1,2,,NA,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,LAT,P1,2,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,LAT,P5,1,,NA,Beetles,Delphinium barbeyi,,1,,,,,,,,
7/20/2016,Gothic Town,LAT,P7,8,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P5,4,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P5,7,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P1,3,,NA,Hemipteran,Taraxacum ceratophorum,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P7,4,,NA,Hemipteran,Wyethia amplexicaulis,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P7,4,,NA,Hemipteran,Wyethia amplexicaulis,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P3,10,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P3,10,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P3,10,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P3,10,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P3,6,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,ASM,P5,9,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,9,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P1,6,,NA,Other fly,Ligusticum porteri,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P1,9,,NA,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P5,6,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Bombus flavifrons,Helianthella quinquenervis,,1,,,Apinae,Bombus,flavifrons,Bombus flavifrons,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/20/2016,Gothic Town,RK,P3,1,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,4,L1,18558,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,4,L2,18559,Beetles,Delphinium barbeyi,,1,,,,,,Pselaphidae,2016_3,
7/21/2016,Avery Picnic,LAT,P7,4,L3,18560,Hemipteran,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,4,L4,18561,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,L5,18562,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,2016_23,
7/21/2016,Avery Picnic,LAT,P1,10,L6,18563,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,L6,18564,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,L6,18565,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,L6,18566,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,L7,18567,Hemipteran,Hymenoxys hoopesii,,1,,,,,,Largidae,2016_26,
7/21/2016,Avery Picnic,LAT,P7,8,L8,18568,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,L9,18569,Hemipteran,Hymenoxys hoopesii,,1,,,,,,Miridae,2016_21,
7/21/2016,Avery Picnic,LAT,P7,8,L10,18570,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,LAT,P7,8,L11,18571,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,LAT,P7,8,L12,18572,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,LAT,P7,8,L13,18573,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,2016_11,
7/21/2016,Avery Picnic,LAT,P7,8,L14,18574,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,LAT,P7,8,L15,18575,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,L16,18576,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,L19,18577,Hemipteran,Hymenoxys hoopesii,,1,,,,,,Miridae,2016_21,
7/21/2016,Avery Picnic,LAT,P5,6,L17,18578,Other fly,Erigeron elatior,,1,,,Azeliinae,Thricops,,Thricops,2016_11,
7/21/2016,Avery Picnic,LAT,P5,6,L18,18579,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,D1,18580,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,D1,18581,Hemipteran,Erigeron elatior,,1,,,,,,Miridae,2016_22,
7/21/2016,Avery Picnic,DRM,P7,9,D1,18582,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,D1,18583,Hemipteran,Erigeron elatior,,1,,,,,,Miridae,2016_21,
7/21/2016,Avery Picnic,DRM,P7,9,D1,18584,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,D2,18585,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,D2,18586,Hemipteran,Helianthella quinquenervis,,1,,,,,,Miridae,2016_21,
7/21/2016,Avery Picnic,DRM,P5,7,D4,18587,Bombus sylvicola,Helianthella quinquenervis,,1,,,Apinae,Bombus,sylvicola,Bombus sylvicola,,
7/21/2016,Avery Picnic,DRM,P5,7,D3,18588,Hemipteran,Helianthella quinquenervis,,1,,,,,,,2016_25,
7/21/2016,Avery Picnic,DRM,P5,7,D3,18589,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18590,Small black solitary bee,Hymenoxys hoopesii,,1,,,,,,Braconidae,2016_2,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18591,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18592,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18593,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18594,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18595,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D5,18596,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18597,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18598,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18599,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18600,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18601,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D6,18602,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,3,D7,18603,Other fly,Hymenoxys hoopesii,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_52,
7/21/2016,Avery Picnic,DRM,P1,6,D8,18604,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,D8,18605,Hemipteran,Helianthella quinquenervis,,1,,,,,,,2016_27,
7/21/2016,Avery Picnic,DRM,P1,6,D9,18606,Other fly,Helianthella quinquenervis,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_50,
7/21/2016,Avery Picnic,DRM,P1,6,D10,18607,Other fly,Helianthella quinquenervis,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,,
7/21/2016,Avery Picnic,DRM,P5,2,D11,18608,Other fly,Hackelia floribunda,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,DRM,P5,2,D12,18609,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,A1,18610,Hemipteran,Cirsium tioganum var. coloradense,,1,,,,,,,2016_25,
7/21/2016,Avery Picnic,ASM,P5,10,A2,18611,Hemipteran,Cirsium tioganum var. coloradense,,1,,,,,,,2016_22,
7/21/2016,Avery Picnic,ASM,P1,5,A3,18612,Other fly,Erigeron elatior,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,ASM,P3,8,A4,18613,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,A5,18614,Other fly,Erigeron elatior,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,ASM,P7,5,A6,18615,Other fly,Delphinium barbeyi,,1,,,,,,Drymeia minor,2016_18,
7/21/2016,Avery Picnic,ASM,P7,5,A7,18616,Other fly,Hymenoxys hoopesii,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_54,
7/21/2016,Avery Picnic,ASM,P7,5,A7,18617,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,A8,18618,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,A9,18619,Hemipteran,Erigeron elatior,,1,,,,,,,2016_25,
7/21/2016,Avery Picnic,ASM,P3,9,A10,18620,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A11,18621,Other fly,Delphinium barbeyi,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2016,Avery Picnic,ASM,P3,9,A12,18622,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A12,18623,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A12,18624,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A13,18625,Other fly,Delphinium barbeyi,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,ASM,P3,9,A14,18626,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A14,18627,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,A14,18628,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R1,18629,Other fly,Hymenoxys hoopesii,,1,,,,,,Anthomyiidae 5,,
7/21/2016,Avery Picnic,RK,P7,1,R1,18630,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P7,1,R1,18631,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P7,1,R1,18632,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R1,18633,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,2016_23,
7/21/2016,Avery Picnic,RK,P7,1,R2,18634,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R3,18635,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R4,18636,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R4,18637,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R4,18638,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R5,18639,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,2016_11,
7/21/2016,Avery Picnic,RK,P7,1,R6,18640,Other fly,Erigeron elatior,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/21/2016,Avery Picnic,RK,P7,1,R7,18641,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,2016_18,
7/21/2016,Avery Picnic,RK,P7,1,R8,18642,Hemipteran,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P7,1,R9,18643,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R10,18644,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R11,18645,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R11,18646,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R11,18647,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R12,18648,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R13,18649,Other fly,Erigeron elatior,,1,,,Azeliinae,Thricops,,Thricops,2016_38,
7/21/2016,Avery Picnic,RK,P7,1,R13,18650,Other fly,Erigeron elatior,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2016,Avery Picnic,RK,P7,1,R13,18651,Hemipteran,Erigeron elatior,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2016,Avery Picnic,RK,P7,1,R14,18652,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,R15,18653,Other fly,Hymenoxys hoopesii,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2016,Avery Picnic,RK,P7,1,R16,18654,Other fly,Hymenoxys hoopesii,,1,,,,,,Braconidae,2016_2,
7/21/2016,Avery Picnic,RK,P7,1,R16,18655,Other fly,Hymenoxys hoopesii,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2016,Avery Picnic,RK,P7,1,R16,18656,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P7,3,R17,18657,Other fly,Linum lewisii,,1,,,,,,Anthomyiidae 5,2016_34,
7/21/2016,Avery Picnic,RK,P7,3,R17,18658,Syrphidae,Linum lewisii,,1,,,Syrphinae,Melanostoma,mellinum,Melanostoma mellinum,,
7/21/2016,Avery Picnic,RK,P7,3,R18,18659,Other fly,Linum lewisii,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P7,3,R18,18660,Other fly,Linum lewisii,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P7,3,R19,18661,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P7,3,R20,18662,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,2016_11,
7/21/2016,Avery Picnic,RK,P7,3,R21,18663,Other fly,Potentilla pulcherrima,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P7,3,R22,18664,Other fly,Linum lewisii,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_48,
7/21/2016,Avery Picnic,RK,P7,3,R23,18665,Other fly,Linum lewisii,,1,,,,,,Hydrotaea sp.,2016_12,
7/21/2016,Avery Picnic,RK,P7,3,R23,18666,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2016,Avery Picnic,RK,P5,4,R24,18667,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P5,4,R25,18668,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P5,4,R26,18669,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P5,4,R27,18670,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_12,
7/21/2016,Avery Picnic,RK,P5,4,R27,18671,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P5,4,R28,18672,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P5,4,R28,18673,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_17,
7/21/2016,Avery Picnic,RK,P5,4,R28,18674,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_12,
7/21/2016,Avery Picnic,RK,P5,4,R29,18675,Other fly,Erigeron elatior,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,,
7/21/2016,Avery Picnic,RK,P5,4,R29,18676,Other fly,Erigeron elatior,,1,,,,,,Hydrotaea sp.,2016_12,
7/21/2016,Avery Picnic,LAT,P7,4,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,4,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,4,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Hemipteran,Cirsium neomexicanum,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P1,10,,NA,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P7,8,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Hemipteran,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Bombyliidae,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,LAT,P5,6,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P7,9,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,7,,NA,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,7,,NA,Hemipteran,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P1,6,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,2,,NA,Other fly,Hackelia floribunda,,1,,,,,,,,
7/21/2016,Avery Picnic,DRM,P5,2,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,,NA,Other fly,Cirsium tioganum var. coloradense,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,,NA,Other fly,Cirsium tioganum var. coloradense,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,,NA,Other fly,Cirsium tioganum var. coloradense,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,,NA,Hemipteran,Erigeron speciosus,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P5,10,,NA,Bombus unknown,Cirsium tioganum var. coloradense,,1,,,Apinae,Bombus,,Bombus,,
7/21/2016,Avery Picnic,ASM,P1,5,,NA,Hemipteran,Erigeron elatior,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,7,,NA,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Erigeron elatior,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Hackelia floribunda,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P7,5,,NA,Other fly,Erigeron elatior,Huge,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Other fly,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Bombus unknown,Delphinium barbeyi,,1,,,Apinae,Bombus,,Bombus,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Hemipteran,Delphinium barbeyi,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Hemipteran,Delphinium barbeyi,green,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,9,,NA,Beetles,Delphinium barbeyi,tiny black,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,6,,NA,Unknown,Gallium septentrionale,,1,,,,,,,,
7/21/2016,Avery Picnic,ASM,P3,6,,NA,Other fly,Gallium septentrionale,big,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Hemipteran,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Big megachile,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,1,,NA,Other fly,Hymenoxys hoopesii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,3,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P7,3,,NA,Other fly,Linum lewisii,,1,,,,,,,,
7/21/2016,Avery Picnic,RK,P5,4,,NA,Other fly,Heracleum sphondylium,,1,,,,,,,,
